,ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Bachelor,Master,PhD
1019,5762,KFC Vietnam,Finance Analyst Senior Executive,1.0,HCM,1600.0,Ability to make inferences from data and comfortable working with large data sets and numbers; At least 1 year of experience,https://www.linkedin.com/jobs/view/3687453207,1,2,1,0,0,0,0,0
1020,3332,KFC Vietnam,Finance Analyst,2.0,HCM,1600.0,Ability to make inferences from data and comfortable working with large data sets and numbers; At least 2 year of experience,https://www.linkedin.com/jobs/view/finance-analyst-at-kfc-vietnam-3625537717,1,2,1,0,0,0,0,0
1021,4726,Pharmacity,Pricing Analyst ( Finance Background ),2.0,HCM,1600.0,"At least 2 years of working experience as a pricing /finance analyst; Microsoft Office (especially MS Excel), Power BI",https://www.linkedin.com/jobs/view/pricing-analyst-finance-background-at-pharmacity-3662933689,1,2,1,0,0,0,0,0
1022,6467,Rochdale Spears,Financial Analyst,2.0,Binh Duong,1600.0,"Computer skill and/or software: Good at power query, power BI. Advanced at PowerBI is a plus, strong excel skill.",https://careerbuilder.vn/vi/tim-viec-lam/financial-analyst.35BDC3BE.html,1,2,1,0,0,0,0,0
1023,2746,PEB Steel,System Data Specialist,2.0,BR-VT,1600.0,2-3 years working experience for foreign company with related fields or at similar position is preferable.,https://careerbuilder.vn/vi/tim-viec-lam/system-data-specialist-nhan-vien-he-thong-du-lieu-san-xuat.35BCE5B6.html,1,2,1,0,0,0,0,0
1024,5233,Metub,Data and Insights Analyst,2.0,HCM,1600.0,"Have minimum 2 years experience in data analysis, market research, business intelligence, or similar role",https://www.vietnamworks.com/data-and-insights-analyst-1674857-jv,1,2,1,0,0,0,0,0
1025,5869,LP Technology,Data Engineer ( Spark Scala ),1.0,HN,1600.0,"Experience in making reports on BI tools (such as Tableau, Power BI, AWS Quicksight...) is an advantage",https://www.topcv.vn/viec-lam/data-engineer-spark-scala/1098050.html,1,2,1,0,0,0,0,0
1026,5187,CB ( Ngan Hang Xay Dung ),Sales Analyst,1.0,HCM,1600.0,Priority is given to having 02 years of sales experience in the retail sector of commercial banks.,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-ke-hoach-ban-hang.35BD6EE9.html,1,2,1,0,0,0,0,0
1027,2410,Viettel,Data Analyst | Data Engineer | Data Scientist | ETL Developer ( DAC ),1.0,HN,1600.0,"Have 1 year or more experience; Income 20-38M, don't worry DAC always has a great offer for you",https://www.facebook.com/groups/datanalyticsvn/posts/3183442525282375,1,2,1,0,0,0,0,0
1028,3100,HD Saison,Financial Analyst,1.0,HCM,1600.0,"SQL, Excel; At least 1 year of related experience, knowledgeable about industry knowledge.",https://careerbuilder.vn/en/search-job/chuyen-vien-kiem-soat-tai-chinh-phan-tich-hoat-dong.35BCD688.html,1,2,1,0,0,0,0,0
1029,6474,Ahamove,Data Engineer,2.0,HCM,1600.0,At least 02-year-experience in building data platforms and pipelines for analytics.,https://topdev.vn/viec-lam/hcm-data-engineer-ahamove-2031415,1,2,1,0,0,0,0,0
1030,2397,DHL,Finance Analyst,2.0,HCM,1600.0,Minimum 2 years as Financial Analyst/Business analyst/Cost controller/ Cost analyst,https://www.careerlink.vn/tim-viec-lam/finance-analyst/2589600,1,2,1,0,0,0,0,0
1031,3435,Zitga,Data Engineer,,HN,1600.0,Preferred: 1+ year of practical work experience in a data/software engineering role,https://www.topcv.vn/viec-lam/data-engineer/1036394.html,1,2,1,0,0,0,0,0
1032,3276,Concung,Commercial Finance Business Partner Executive,1.0,HCM,1600.0,"Reporting and data analysis skill; Proficient in Power BI, SQL/Python is a plus.",https://careerbuilder.vn/vi/tim-viec-lam/commercial-finance-business-partner-executive.35BD08E9.html,1,2,1,0,0,0,0,0
1033,5324,Andros Asia,Business Performance Analyst,2.0,HCM,1600.0,At least 2 years of experience; Proven working experience in data analysis.,https://www.linkedin.com/jobs/view/3676848714,1,2,1,0,0,0,0,0
1034,2299,Manpower's Client,Finance Solution Analyst,1.0,HCM,1600.0,1-2 year of experience in accounting/ insurance or reporting/data analytics,https://manpower.com.vn/vi/vi-tri-tuyen-dung/ifrs17-finance-solution-analyst,1,2,1,0,0,0,0,0
1035,2018,Gardenline,Costing Officer | Cost Analyst ( Excel ),2.0,Binh Dinh,1600.0,Minimum of 2 solid years of Cost Accounting in a Manufacturing Environment,https://careerbuilder.vn/vi/tim-viec-lam/costing-officer-quy-nhon.35BBF8FB.html,1,2,1,0,0,0,0,0
1036,6940,Yes4All,Sales Planning and Performance Analyst,2.0,HCM,1600.0,2 years experience in data analyst role or sales performance improvement.,https://careerbuilder.vn/vi/tim-viec-lam/sales-planning-and-performance-analyst.35BDE987.html,1,2,1,0,0,0,0,0
1037,3774,Yes4All,Sales Planning and Performance Analyst,1.0,HCM,1600.0,1+ year experience in data analyst role or sales performance improvement.,https://careerbuilder.vn/vi/tim-viec-lam/sales-planning-and-performance-analyst.35BD267E.html,1,2,1,0,0,0,0,0
1038,2797,FocusConsulting's Client,Marketing Specialist ( Data and Research ),1.0,HCM,1600.0,Advanced Excel skill and Data management; 1-2 years working experience.,https://www.linkedin.com/jobs/view/3614206156,1,2,1,0,0,0,0,0
1039,4382,Finalto,Data Engineer,1.0,HN,1600.0,HANOI RECRUITMENT 02 DE Offer 1400$ (even more if related experience),https://www.facebook.com/groups/datanalyticsvn/posts/3214442188849075/,1,2,1,0,0,0,0,0
1040,5045,PwC Vietnam,Associate - Data & Analytics,1.0,HCM,1600.0,Minimum 1-2 years of experience in using analytics tool – Power BI;,https://pwc.wd3.myworkdayjobs.com/Global_Experienced_Careers/job/Ho-Chi-Minh-City/Associate---Data---Analytics_461593WD,1,2,1,0,0,0,0,0
1041,5578,Onpoint,Data Analyst,1.0,HCM,1600.0,At least 1-2 year of working experience in data analyst position.,https://www.vietnamworks.com/data-analyst-226-1-1679355-jv,1,2,1,0,0,0,0,0
1042,3973,Imexpharm,Senior Data Analyst,1.0,HCM,1600.0,1 - 2 years' Data Analysis experience. Proficient in SQL,https://www.linkedin.com/jobs/view/3639415050/,1,2,1,0,0,0,0,0
1043,7076,VPBank,Integrated Risk Analyst,2.0,HN,1600.0,"Proficient in computer skills, especially MS Excel, SQL",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-chinh-quan-tri-rui-ro-tich-hop-mang-qtrr-tin-dung-basel-ii-ha-noi-ta107.35BDF6C4.html,1,2,1,0,0,0,0,0
1044,6211,Appota / Gamota,Data Engineer,1.0,HN,1600.0,"Know at least one programming language: Python, PHP",https://www.topcv.vn/viec-lam/data-engineer/940546.html,1,2,1,0,0,0,0,0
1045,2253,Galaxy Education ( Galaxy EE ),Senior Finance Analyst ( Excel ),2.0,HCM,1600.0,2+ years of experience in audit and finance roles;,https://vn.linkedin.com/jobs/view/senior-finance-analyst-at-galaxy-education-jsc-3601782891,1,2,1,0,0,0,0,0
1046,974,PrimeData,Data Engineer ( Python ),1.0,HCM,1600.0,"1 year+ in Python, a basic understanding of Java.",https://primedata.ai/vi/2021/12/02/integration-engineer-python/,1,2,1,0,0,0,0,0
1047,5503,Golden Gate,Finance Analyst,3.0,HCM,1600.0,"Good data synthesis & analysis skills. Proficient in Excel and data summarization, analysis and presentation tools such as Power BI - SQL, Power Query, Data Studio, ... Priority is given to candidates with experience working with SAP / Bravo / Oracle systems;",https://careerbuilder.vn/vi/tim-viec-lam/financial-analyst.35BD865C.html,2,2,1,0,0,0,0,0
1048,5183,Orion Vina,Sales Planning,3.0,Dong Nai,1600.0,Have at least 3 years of experience in the field of: Sales Analysis / Operations / Trade Marketing / Data Analysis; Proficient Excel skills; Skills in working with data;,https://www.vietnamworks.com/sales-planning-dong-nai-1-1662290-jv,2,2,1,0,0,0,0,0
1049,6785,Panasonic,Supply Chain Management - Planning Executive,3.0,HCM,1600.0,"Bachelor's degree with 3-4 relevant working experience; Excellence Excel skill for data management, analysis is a must; Excellence Power BI skill is a must",https://www.vietnamworks.com/supply-chain-management-planning-executive-1696758-jv,2,2,1,0,0,1,0,0
1050,3117,U&I Logistics,Data Analyst | Market Intelligence,3.0,HCM,1600.0,"Able to use data management tools. Priority is given to candidates with the ability to report and analyze using multiple tools (Excel, Power BI tools...)",https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-kinh-doanh-data-analyst/983460.html,2,2,1,0,0,0,0,0
1051,3857,Hoiana Resort & Golf,Revenue Analyst,,Quang Nam,1600.0,"Ability to collect, analyse and interpret revenue performance data; Extensive proficiency in Power BI, Exceland ability to manipulate data essential",https://www.linkedin.com/jobs/view/3635846754/,2,2,1,0,0,0,0,0
1052,2898,Un-Available,Reporting and Costing Specialist,4.0,HCM,1600.0,"Accounting Information system (i.e., SAP, Oracle, FAST…); 4 years of working experience on Accounting and Tax.",https://careerbuilder.vn/vi/tim-viec-lam/reporting-and-costing-specialist.35BCECB0.html,2,2,1,0,0,0,0,0
1053,2942,VUS,Finance & Business Senior Analyst,3.0,HCM,1600.0,"Fluency with Excel/SQL/Power BI; 3-4 years of business finance, auditing or other relevant experience",https://careerbuilder.vn/vi/tim-viec-lam/senior-financial-analyst.35BBF4EC.html,2,2,1,0,0,0,0,0
1054,2989,Metub,Finance Analyst,4.0,HCM,1600.0,"Preference will be given to candidates who are proficient at Power BI, VBA, excel at Excel",https://glints.com/vn/opportunities/jobs/hcm-finance-analyst/b30077c9-7745-432b-a567-b0cc69f77116,2,2,1,0,0,0,0,0
1055,3619,Taureau AI,Python Developer ( AI ),3.0,HN,1600.0,"Have at least 03 years of experience in Python (Django, FastAPI)",https://www.linkedin.com/jobs/view/3631394545,2,2,1,0,0,0,0,0
1056,3719,Y Khoa Hoan My,Data Analyst,3.0,HCM,1600.0,At least 3 years of related experience,https://www.vietnamworks.com/data-analyst-231-1660846-jv,2,2,1,0,0,0,0,0
1057,4103,Viettel,Machine Learning Engineer | Data Engineer | Data Analyst,1.0,HN,1610.0,Have 1 year of experience or more Income 20-38M,https://www.facebook.com/groups/datanalyticsvn/posts/3209147336045227/,1,2,1,0,0,0,0,0
1058,6586,Savvycom,Data Analyst,,Remote,1650.0,"Proficient in data collection, cleaning, and preparation; Knowledge of Tableau Server or Tableau Online for publishing and sharing dashboards.",https://www.linkedin.com/jobs/view/3713490616,1,2,0,0,1,0,0,0
1059,4940,Undisclosed,Data Engineer,5.0,HCM,1655.0,Tan Binh - HCM. I am recruiting for the position of DATA ENGINEER. 5+ years. Having English is an advantage. Salary up to 39 Million.,https://www.facebook.com/groups/datanalyticsvn/posts/3223166014643359/,2,2,1,0,0,0,0,0
1060,3844,LG CNS,Data Engineer,2.0,HN,1695.0,"Proficient python processing skills (required); Experience in ML/DL processing (Skikit learn, Tensorflow, etc.); Experience with data processing and manipulation using python",https://www.topcv.vn/brand/lgcns/tuyen-dung/data-engineer-kinh-nghiem-tu-2-nam-tro-len-j1048179.html,1,2,1,0,0,0,0,0
1061,3954,DTP ( Dai Truong Phat ),Data Analyst ( Finance ),2.0,HCM,1695.0,"Good at Excel, financial models, SQL databases, ERP; Certain understanding of finance, supply chain, data management tools, and dashboard setup tools.",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-tai-chinh.35BD2D2F.html,1,2,1,0,0,0,0,0
1062,5641,Undisclosed,Data Engineer ( Oracle + Talend / ODI + Apex ),3.0,HN,1695.0,"[HN - Thanh Xuan] Data Engineer (Oracle + Talend/ODI + Apex); Salary: 30-40M; Level: Middle - Senior, (from 3 years of experience)",https://www.facebook.com/groups/datanalyticsvn/posts/3236191976674096/,1,2,1,0,0,0,0,0
1063,5087,Viettel,Data Engineer ( Viettel Networks ),1.0,HN,1695.0,"Knowledge of storage programming, distributed data processing, big data processing (Hadoop, Spark, Elastic Search...)",https://www.topcv.vn/viec-lam/ky-su-du-lieu-lon-data-engineer/653269.html,1,2,1,0,0,0,0,0
1064,7207,Evotek,Data Engineer,1.0,HN,1695.0,"Have basic knowledge of Machine Learning, Data Mining; Knowledge and experience with Tableau/PowerBI",https://www.topcv.vn/viec-lam/data-engineer/1146553.html,1,2,1,0,0,0,0,0
1065,5536,Undisclosed,Data Scientist,2.0,HN,1695.0,[HN] Recruitment Data Scientist min 2 years experience; Offer upto 40M+730k/month shift allowance,https://www.facebook.com/groups/datanalyticsvn/posts/3234512030175424/,1,2,1,0,0,0,0,0
1066,6646,FPT,Data Engineer | Data Analyst ( FTP Software ),2.0,HN,1695.0,"FPT Software HN; 3 DE + 3 DA with good English, from 2 years of experience + Bank experience",https://www.facebook.com/groups/datanalyticsvn/posts/3259906150969345/,1,2,1,0,0,0,0,0
1067,7235,FPT,Data Engineer | Data Analyst,2.0,HN,1695.0,"3 DE + 3 DA with good English, from 2 years of experience + Bank experience; Offer upto 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3276608229299137/,1,2,1,0,0,0,0,0
1068,6718,iCOMM,Data Engineer,,HN,1695.0,"Junior: starting price up to 18,000,000 VND; Senior: salary up to 40,000,000 VND",https://www.careerlink.vn/en/job/data-engineer-upto-40m-16-thang-luong-nam/2675895,1,2,1,0,0,0,0,0
1069,5371,KiotViet,AI Engineer ( NLP ),2.0,HN,1695.0,2+ years’ work experience in an AI Engineer role.,https://www.topcv.vn/viec-lam/ai-engineer-nlp/1082929.html,1,2,1,0,0,0,0,0
1070,3400,Ladipage,Data Engineer,2.0,HN,1695.0,Minimum 2 experiences in Data Engineer role,https://glints.com/vn/opportunities/jobs/data-engineer/fe09b98d-d70a-4ec2-b119-1bdbc8e8aee3,1,2,1,0,0,0,0,0
1071,7231,Evotek,Data Engineer,1.5,HN,1695.0,EVOTEK RECRUITS DATA ENGINEER; Upto 40M,https://www.facebook.com/groups/datanalyticsvn/posts/3276695555957071/,1,2,1,0,0,0,0,0
1072,3091,Phong Vu,Financial Analyst,5.0,HN,1695.0,"Familiar with big data, able to query data and present visualizations through tools such as Power BI, Python, Google data studio; Minimum 5 years of experience in finance, accounting, auditing or financial consulting",https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-phan-tich-tai-chinh.35BCF7FE.html,2,2,1,0,0,0,0,0
1073,5811,Undisclosed,AI Engineer,3.0,HCM,1695.0,"[District 1 - HCM] Japanese company recruiting AI Engineer position; 3+ years of AI experience. Graduated from Polytechnic, IT, Natural Sciences. English reading comprehension.Up to 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3239542989672328/,2,2,1,0,0,0,0,0
1074,3820,Glint's Client,Senior / Deputy Financial Planning & Analysis,4.0,HCM,1695.0,Proficiency in Business intelligence such as Power BI or SQL is a strong plus; At least 4 years (for Senior positions) or 6 years (for Deputy position) of relevant working experiences.,https://www.linkedin.com/jobs/view/3635190421/,2,2,1,0,0,0,0,0
1075,6795,CMC Global,Data Analyst | Data Engineer,3.0,HN,1695.0,CMC Global is looking for a 3yo DE/DA to work with Oracle's BI Tools in banking and fintech. Good English communication. Upto 40M,https://www.facebook.com/groups/datanalyticsvn/posts/3263677553925538/,2,2,1,0,0,0,0,0
1076,4698,Undisclosed,Data Engineer,4.0,Remote,1695.0,(Remote) - RECRUIT DATA ENGINEER SALARY UPTO 40M; Good written and spoken English is an advantage; Minimum 4 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3219497595010201/,2,2,0,0,1,0,0,0
1077,2991,Yujin Vina,Strategy Specialist,4.0,"HCM, Long An",1695.0,Demonstrated aptitude for analytics and associated tools like Power BI and Excel / R; 4+ years of related work experience,https://careerbuilder.vn/vi/tim-viec-lam/strategy-specialist.35BCF1D5.html,2,2,1,0,0,0,0,0
1078,6118,FSI,Presales Consultant - Data Engineer,3.0,HCM,1695.0,"Knowledge of storage programming, distributed data processing, big data processing (Hadoop, Spark, Elastic search, ...)",https://www.topcv.vn/viec-lam/presales-consultant-data-engineer/1105955.html,2,2,1,0,0,0,0,0
1079,4056,Undisclosed,Senior Data Engineer,3.0,HN,1695.0,[Thanh Xuan - Hanoi] Recruiting Senior Data Engineer - Upto 40M. experience of 3 years or more; Edtech field company,https://www.facebook.com/groups/datanalyticsvn/posts/3208688596091101/,2,2,1,0,0,0,0,0
1080,6129,HD Bank,Business Intelligence ( BI ),5.0,HCM,1695.0,"At least 5 years of hands-on experience with database queries (SQL), able to write and debug procedural flows.",https://careerbuilder.vn/vi/tim-viec-lam/digital-transformation-center_business-intelligence-bi.35BDAE0A.html,2,2,1,0,0,0,0,0
1081,6018,Undisclosed,Data Analyst ( Python / SQL ),4.0,HCM,1695.0,"[Hybrid-HCM] Data Analyst (Python/SQL); From 4-5 years of communication experience, TA, Salary upto 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3243990252560935/,2,2,1,0,0,0,0,0
1082,4810,Undisclosed,Data Engineer,3.0,HN,1695.0,"(Thanh Xuan, Hanoi) Data_engineer: Salary 25-40 million; From 3 years of experience in DE position",https://www.facebook.com/groups/datanalyticsvn/posts/3222014724758488/,2,2,1,0,0,0,0,0
1083,7186,Talentvis's Client,Sales Analyst / Data Analyst,3.0,HN,1695.0,"Minimum 3 year working experience, preferably in finance reporting, market research, data analyst",https://careerbuilder.vn/vi/tim-viec-lam/sales-analyst-data-analyst.35BE0428.html,2,2,1,0,0,0,0,0
1084,4021,Gap Software,Data Analyst | Data Engineer,4.0,HN,1695.0,"From 4 years of experience - English communication; Young environment, direct interview with CTO",https://www.facebook.com/groups/datanalyticsvn/posts/3207419702884657/,2,2,1,0,0,0,0,0
1085,5810,Glint's Client,AI / ML Engineer,3.0,HCM,1695.0,"[District 1] AI/ML Engineer, yc min 3years of experience, English intermediate, offer 40M gross",https://www.facebook.com/groups/datanalyticsvn/posts/3239551446338149/,2,2,1,0,0,0,0,0
1086,5859,Undisclosed,Senior Data Engineer,,Remote,1695.0,[REMOTE] Recruiting Senior #Data_Engineer requires a TA with good communication. Offer upto 40M,https://www.facebook.com/groups/datanalyticsvn/posts/3240532079573419/,2,2,0,0,1,0,0,0
1087,7312,SAPP,Data Analyst ( Research And Development ),3.0,HCM,1695.0,Minimum 3 years of data analysis related experience in software development projects.,https://www.topcv.vn/viec-lam/data-analyst-research-and-development/1151053.html,2,2,1,0,0,0,0,0
1088,6641,Synodus,Senior Data Engineer,,HN,1695.0,Cau Giay - Hanoi] Senior Data Engineer (TA with good communication). Offer upto 40M.,https://www.facebook.com/groups/datanalyticsvn/posts/3260014237625203/,2,2,1,0,0,0,0,0
1089,5765,VMO Group,Data Engineer,3.0,HN,1695.0,"Experience building and optimizing 'big data' pipelines, architectures and datasets.",https://www.topcv.vn/viec-lam/data-engineering-khach-hang-thi-truong-tieng-anh/1095087.html,2,2,1,0,0,0,0,0
1090,6156,FPT,Data Engineer,3.0,HN,1695.0,"Must have at least 3 years working with software development, software design",https://www.topcv.vn/viec-lam/data-engineer/1052366.html,2,2,1,0,0,0,0,0
1091,6839,Synodus,Data Engineer ( Senior ),3.0,HN,1695.0,Data Engineer (Senior). Have 3-5 years of experience as a DE; Offer max 40M,https://www.facebook.com/groups/datanalyticsvn/posts/3264724373820856/,2,2,1,0,0,0,0,0
1092,6860,Undisclosed,Data Engineer,3.0,HN,1695.0,"[HN] Need to recruit Data Engineer; 3 years of experience+, salary upto 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3264773437149283/,2,2,1,0,0,0,0,0
1093,6055,Undisclosed,Data Governance,4.0,HN,1695.0,[HN] Database Administration - 4y exp. Offer 40M. Know mariad db or oracle.,https://www.facebook.com/groups/datanalyticsvn/posts/3244559969170630/,2,2,1,0,0,0,0,0
1094,4514,Gap Software,Data Engineer,3.0,HN,1695.0,Past experience of at least 3 years working in a client facing environment,https://www.linkedin.com/jobs/view/3650987428/,2,2,1,0,0,0,0,0
1095,6241,Undisclosed,AI Engineer,3.0,HN,1695.0,[Hanoi] AI ENGINEER Recruitment - 3 years of experience; Salary >40M,https://www.facebook.com/groups/datanalyticsvn/posts/3248472785446015,2,2,1,0,0,0,0,0
1096,4666,Synodus,Data Analyst,,HN,1695.0,"[HN] Synodus is looking for a good Data Analyst, offer max 40M.",https://www.facebook.com/groups/datanalyticsvn/posts/3219370138356280/,2,2,1,0,0,0,0,0
1097,4243,Worklink's Client,Big Data Engineer,5.0,Hoa Binh,1695.0,Has 5 years or more of experience in PROGRAM DEVELOPMENT,https://www.facebook.com/groups/datanalyticsvn/posts/3211005065859454,2,2,1,0,0,0,0,0
1098,6784,Undisclosed,Data Engineer,3.0,HN,1695.0,"Senior DE, từ 3 + years of experience, offer max 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3263482460611714/,2,2,1,0,0,0,0,0
1099,6793,Synodus,Senior Data Engineer,3.0,HN,1695.0,At least 3 years experience in Data Engineer,https://www.linkedin.com/jobs/view/3713486029,2,2,1,0,0,0,0,0
1100,5303,BEST Logistics ( Best Inc | Best Express ),Data Supervisor,1.0,Bac Ninh,1695.0,Priority is given to candidates who know Chinese and have graduated from College or higher; Experience in the express delivery industry is preferred; Proficient in EXCEL,https://www.topcv.vn/viec-lam/chu-quan-qm-data-supervisor/1079318.html,1,2,1,0,0,0,0,0
1101,5178,OSP,Business Intelligence Lead ( BI Lead ),2.0,HN,1695.0,"[HN] OSP is recruiting for the position of Business Intelligence Lead (BI Lead); Have 2 years of experience, salary UPTO 40M",https://www.facebook.com/groups/datanalyticsvn/posts/3227110397582254/,1,2,1,0,0,0,0,0
1102,2913,Undisclosed,Database Analyst ( Data Report ),0.0,HCM,1700.0,"[HCMC] Tìm 01 bạn Database Analyst (Data Report), giao tiếp TA oke (Open for Fresh Grads); Offer Up to $1700",https://www.facebook.com/groups/datanalyticsvn/posts/3189170794709548,0,1,1,0,0,0,0,0
1103,3644,Renesas Electronics,System Administrator ( SQL / Oracle ),1.0,HCM,1700.0,1+ years of demonstrated professional experience in designing and developing reports; Strong experience in SQL; Very good knowledge of Oracle database,https://itviec.com/viec-lam-it/system-administrator-sql-oracle-renesas-design-vietnam-5220,1,1,1,0,0,0,0,0
1104,3709,Renesas Electronics,Oracle DBA,1.0,HCM,1700.0,Equivalent experience from 1 year of Oracle database administration experience.,https://www.linkedin.com/jobs/view/oracle-dba-from-1-year-experience-at-renesas-electronics-3474780015/,1,1,1,0,0,0,0,0
1105,6691,UOB Viet Nam,Risk MIS & Reporting Analyst,2.0,HCM,1700.0,"Minimum 2 years of experience, preferable to have experience working in the retail risk management. Relevant experience in fields of banking, accounting, finance, reporting and data analytics can be considered.",https://careers.uobgroup.com/job/Ho-Chi-Minh-City-Risk-MIS-&-Reporting-Analyst/943456310,1,2,1,0,0,0,0,0
1106,3287,UOB Viet Nam,Credit Risk Analyst,2.0,HCM,1700.0,Experience in financial analysis and large data processing; Minimum 2 years of experience; Knowledge in SAS/SQL/VBA/programing languages and database management is highly desirable,https://careers.uobgroup.com/job/Credit-Risk-Analyst/940485710,1,2,1,0,0,0,0,0
1107,1978,Undisclosed,"Data Scientist / Data Engineer ( Scala, Tableau )",,HN,1700.0,"Need Data Scientist / Data Engineer (Scala, Tableau BI) banking sector, upto 40M, no probation, 15 licenses/year, 1R interview, inbox Zalo/Telegram 0916997631",https://www.facebook.com/groups/datanalyticsvn/posts/3174280086198619,1,2,1,0,0,0,0,0
1108,679,Vinamilk,E-Merchandise Specialist,2.0,HCM,1700.0,Strong analytical skills with an emphasis on retail math and working knowledge of Excel. Experience with data visualization tools strongly preferred.,https://www.vinamilk.com.vn/vi/tuyen-dung/co-hoi-nghe-nghiep/e-merchandise-specialist,1,2,1,0,0,0,0,0
1109,2500,UOB Viet Nam,Fraud Detection Analyst,1.0,HCM,1700.0,"For SGC: At least 1 year of working experience, prefer in a related role For CLII: 3 - 5 years of relevant experience in a related role",https://careers.uobgroup.com/job/Ho-Chi-Minh-City-Fraud-Detection-Analyst/936018710/,1,2,1,0,0,0,0,0
1110,778,Savills,Senior Market Analyst | Researcher,2.0,HCM,1700.0,"Analyze information, maintain databases and draft reports; Minimum 2 - 3 years of experience in a similar position",https://vn.savills.com.vn/talk-to-us/careers/current-vacancies/tuy%E1%BB%83n-d%E1%BB%A5ng-tp.-hcm/senior-research-analyst.aspx,1,2,1,0,0,0,0,0
1111,5583,UOB Viet Nam,In-Business AML Control,2.0,HCM,1700.0,2-4 years of relevant experience; Experience in data analysis and problem solving with acute attention to detail.,https://careers.uobgroup.com/job/Ho-Chi-Minh-City-In-Business-AML-Control/941913210/,1,2,1,0,0,0,0,0
1112,2986,UOB Viet Nam,In-Business AML Control Analyst ( Anti - Money Laundering ),1.0,HCM,1700.0,Experience in data analysis and problem solving with acute attention to detail.; 1-3 years of relevant experience,https://careers.uobgroup.com/job/Ho-Chi-Minh-City-In-Business-AML-Control-Analyst/939437610,1,2,1,0,0,0,0,0
1113,2518,Dai-ichi Life,Actuarial Executive,2.0,HCM,1700.0,"Minimum 2 years of experience in life insurance; Strong Excel, Access, and relevant modelling skills.",https://www.dai-ichi-life.com.vn/tuyen-dung-nhan-vien/388/,1,2,1,0,0,0,0,0
1114,2100,Ancient8,Research Analyst,,Remote,1700.0,Proven work experience as a Research Analyst or similar roles at all levels.,https://ancient8.gg/careers/research-analyst,1,2,0,0,1,0,0,0
1115,3169,UOB Viet Nam,Data Analyst,2.0,HCM,1700.0,Expert in querying and manipulating raw dataset for analysis using SQL,https://careers.uobgroup.com/job/Ho-Chi-Minh-City-Data-Analyst/940362110,1,2,1,0,0,0,0,0
1116,2318,Astek,Data Engineer,2.0,HN,1700.0,2-3 work experience in relevant field,https://vn.linkedin.com/jobs/view/data-engineer-at-astek-3545871381,1,2,1,0,0,0,0,0
1117,275,Adecco's Client,Data Engineer,5.0,HN,1700.0,"5+ years experience in a developer role. Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.",https://adecco.com.vn/vn/jobs/detail/data-engineer/ref/6063,2,2,1,0,0,0,0,0
1118,2924,UOB Viet Nam,"Campaign Management Senior Analyst ( SQL, Excel VBA )",3.0,HCM,1700.0,"3-5 years relevant experience; Strong knowledge and ability to use SAS, SQL, Excel VBA, and other tools to support analytical methods, database management, and communication of results",https://careers.uobgroup.com/job/Ho-Chi-Minh-City-Campaign-Management-Senior-Analyst/938826810,2,2,1,0,0,0,0,0
1119,5127,NEYU,Senior Finance Business Partner Specialist ( Sales & Ops ),3.0,HCM,1700.0,"Proficiency in Excel (VBA, SQL preferred) and computer skills; Able to demonstrate financial data in Excel Dashboard, Power BI or Tableau is a strong plus (We will have Excel test)",https://www.vietnamworks.com/senior-finance-business-partner-specialist-sales-ops-1673609-jv,2,2,1,0,0,0,0,0
1120,4907,UNIBEN,Finance Controller / FP&A,3.0,HCM,1700.0,"Responsible for management report, analysis, comment of the result; Power BI initiative, cooperation with IT team for implementation report in kinds; Strong Excel skill is a plus.",https://www.vietnamworks.com/finance-controller-fp-a-1671107-jv,2,2,1,0,0,0,0,0
1121,2109,VMO Group,Data Engineer,4.0,HN,1700.0,"IT company with 1300 employees looking for Data Engineer > 4 years of experience, good Eng. Offer upto 40M; Contact: ngaht1@vmogroup.com",https://www.facebook.com/groups/datanalyticsvn/posts/3178115095815118,2,2,1,0,0,0,0,0
1122,2271,Undisclosed,Database Administrator,4.0,HN,1700.0,"[HN] Search Database Administrator min 4 years of experience; Offer UPTO 40M, salary T15, probation 100% salary, PV 1 round",https://www.facebook.com/groups/datanalyticsvn/posts/3180508295575798,2,2,1,0,0,0,0,0
1123,4344,Dai-ichi Life,Agency Business Management Senior Executive - Data Analyst,2.0,HCM,1700.0,"Sales Database Development for Reporting & Analysis (SQL server); Sales Support, Review & Analysis: (Power BI, Power App)",https://careerbuilder.vn/vi/tim-viec-lam/agency-business-management-sr-executive-data-analyst.35BD43FA.html,2,2,1,0,0,0,0,0
